rank,probe_dir,pair_id,steer_target,predicted,correct,sim_high_ref,sim_low_ref,margin,sim_to_predicted,judge_closer,tie
1468,probe_checkpoints.withDefense484Only,sol-00088,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1469,probe_checkpoints.withRegularGullibility,sol-00088,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1470,probe_checkpoints.withRegularGullibility,sol-00088,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1471,probe_checkpoints.withDefense484Only,sol-00123,low,high,False,0.0000,0.0000,+0.0000,0.0000,high,True
1472,probe_checkpoints.withRegularGullibility,sol-00139,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1473,probe_checkpoints.withDefense484Only,sol-00147,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1474,probe_checkpoints.withRegularGullibility,sol-00148,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1475,probe_checkpoints.withDefense484Only,sol-00151,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1476,probe_checkpoints.withRegularGullibility,sol-00156,low,high,False,0.0000,0.0000,+0.0000,0.0000,high,True
1477,probe_checkpoints.withDefense484Only,sol-00202,low,high,False,0.0000,0.0000,+0.0000,0.0000,high,True
1478,probe_checkpoints.withDefense484Only,sol-00210,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1479,probe_checkpoints.withDefense484Only,sol-00221,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1480,probe_checkpoints.withRegularGullibility,sol-00230,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1481,probe_checkpoints.withDefense484Only,sol-00237,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1482,probe_checkpoints.withDefense484Only,sol-00256,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1483,probe_checkpoints.withDefense484Only,sol-00262,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1484,probe_checkpoints.withRegularGullibility,sol-00262,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1485,probe_checkpoints.withDefense484Only,sol-00266,high,high,True,0.0000,0.0000,+0.0000,0.0000,high,True
1486,probe_checkpoints.withDefense484Only,sol-00273,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1487,probe_checkpoints.withRegularGullibility,sol-00293,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1488,probe_checkpoints.withDefense484Only,sol-00306,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1489,probe_checkpoints.withRegularGullibility,sol-00320,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1490,probe_checkpoints.withDefense484Only,sol-00322,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1491,probe_checkpoints.withDefense484Only,sol-00332,low,high,False,0.0000,0.0000,+0.0000,0.0000,high,True
1492,probe_checkpoints.withDefense484Only,sol-00333,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1493,probe_checkpoints.withRegularGullibility,sol-00349,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1494,probe_checkpoints.withDefense484Only,sol-00353,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1495,probe_checkpoints.withDefense484Only,sol-00360,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1496,probe_checkpoints.withDefense484Only,sol-00368,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1497,probe_checkpoints.withRegularGullibility,sol-00375,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1498,probe_checkpoints.withDefense484Only,sol-00376,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
1499,probe_checkpoints.withDefense484Only,sol-00378,low,low,True,0.0000,0.0000,+0.0000,0.0000,low,True
1500,probe_checkpoints.withRegularGullibility,sol-00385,high,low,False,0.0000,0.0000,+0.0000,0.0000,low,True
